Training AUC,Validation AUC
,
0.8911355627533979,0.8988477387705932
0.9157511915622074,0.922786335033201
0.9280379493628216,0.935935591191136
0.9389010150233191,0.9421972599407508
0.9466525266136951,0.9512232303939151
0.9559044762297435,0.9565116845734011
0.9630617648245818,0.9635409620944819
0.9712290859610929,0.9728819603457983
0.9759036520026061,0.9793498554347156
0.9761761397549099,0.9783818120365854
0.9802667735617437,0.9819455769311122
0.986682708658382,0.9876851641557525
0.9881791849826911,0.9908095862772814
0.9895762805788993,0.9905274471330402
0.9917943743647387,0.99386492154091
0.9928309470846499,0.9934249582272726
0.9947909263639856,0.9952700323963584
0.9951587043072101,0.9959997881887949
0.995088963869187,0.9962997161647112
0.9962151418996075,0.9968331742680826
0.9973327442959794,0.9977805329782186
0.9975053681858697,0.9977265459425536
0.9980756518762183,0.9982151182729775
0.9981560615303111,0.9985274570616904
0.9985703330988844,0.9989972063260395
0.9986286957238458,0.9990044459668375
0.9990164995843273,0.9993312640371463
0.9991918370786067,0.9992979616894757
0.9993994882061601,0.9996369837257012
0.9991509397590455,0.9995021195599788
0.9994653233084897,0.9997033815741627
0.9995317381719944,0.9998026680765351
0.9995992561921796,0.9996537383229764
0.999611817684307,0.9997118622962403
0.9997198787255575,0.9997937736606974
0.9997187111509686,0.9997964626701368
0.9998254033116667,0.9999042298945867
0.999737303769765,0.9997404071656724
0.9997252656731429,0.999683937967448
0.9998076239689632,0.9999582169302517
0.9998415480499458,0.9998957491725091
0.9998630958402878,0.9998609988966787
0.999862524131351,0.9999081599853056
0.9999042025180509,0.9998545866434005
0.9999302998231696,0.999938566476657
0.9999061994732097,0.9998454853806831
0.9999478134420011,0.9999437376486556
0.9999497942926829,0.9999253282763407
0.9999423298675534,0.9999631812553703
0.9998181643492163,0.999799151679576
